S.No,Year,Month,Day,Hour,Minute,Second,PM1,PM2.5,PM10,Temp,Humidity,Light,CO,Water Temp,pH
20309,2019,12,8,9,59,2,20,29,34,45,-4,35,95,26.19,6.38
20310,2019,12,8,9,59,49,21,33,35,45,4,35,95,26.19,6.44
20311,2019,12,8,10,0,37,20,32,38,45,7,35,95,26.12019,12
20312,2019,12,8,10,2,11,19,28,37,45,2,35,95,26.19,6.37
20313,2019,12,8,10,2,59,21,34,44,49,4,35,95,26.19,6.41
20314,2019,12,8,10,3,46,0,40,49,4,35,95,26.19,6.38,
20315,2019,12,8,10,4,34,20,27,38,45,-4,35,95,26.19,6.42
20316,2019,12,8,10,5,22,22,32,38,45,6,35,95,26.19,6.38
20317,2019,12,8,10,6,9,21,30,34,45,6,35,95,26.19,6.43
20318,2019,12,8,10,6,57,19,34,45,49,4,35,95,26.19,6.5
20319,2019,12,8,10,7,45,21,31,36,45,-3,35,95,26.19,6.39
20320,2019,12,8,10,8,37,21,32,51,47,4,35,95,26.19,6.41
20321,2019,12,8,10,9,25,19,29,35,49,3,35,95,26.19,6.44
20322,2019,12,8,10,10,12,22,30,33,45,2,35,95,26.19,6.4
20323,2019,12,8,10,11,0,20,31,43,48,2,35,95,26.19,6.43
20324,2019,12,8,10,11,48,20,31,40,44,6,35,95,26.19,6.43
20325,2019,12,8,10,12,35,21,34,50,45,5,35,95,26.19,6.432019
20326,2019,12,8,10,14,12,18,27,37,48,5,35,95,26.12019,12
20327,2019,12,8,10,15,47,7,32,44,1,35,95,26.19,6.43,
20328,2019,12,8,10,16,38,19,27,31,45,2,35,95,26.19,6.37
20329,2019,12,8,10,17,25,20,31,41,45,4,35,95,26.19,6.4
20330,2019,12,8,10,18,13,20,30,33,49,6,35,95,26.19,6.4
20331,2019,12,8,10,19,0,22,33,37,45,5,35,95,26.19,6.44
20332,2019,12,8,10,19,48,22,33,41,48,3,35,95,26.19,6.47
20333,2019,12,8,10,20,34,20,30,33,48,3,35,95,26.19,6.4
20334,2019,12,8,10,21,23,20,34,48,49,7,35,95,26.19,6.45
20335,2019,12,8,10,22,10,20,28,32,45,-3,35,95,26.19,6.42
20336,2019,12,8,10,22,57,18,30,37,44,-5,35,95,26.19,6.36
20337,2019,12,8,10,23,45,19,29,38,46,2,35,95,26.19,6.4
20338,2019,12,8,10,24,33,20,26,31,48,2,35,95,26.19,6.44
20339,2019,12,8,10,25,24,20,28,34,49,3,35,95,26.19,6.44
20340,2019,12,8,10,26,16,19,29,31,49,-3,35,95,26.19,6.41
20341,2019,12,8,10,27,4,0,37,44,1,35,95,26.19,6.4,
20342,2019,12,8,10,27,52,20,31,39,46,0,35,95,26.19,6.37
20343,2019,12,8,10,28,44,19,28,41,45,6,35,95,26.19,6.43
20344,2019,12,8,10,29,31,0,28,29,44,0,35,95,26.19,6.38
20345,2019,12,8,10,30,18,19,31,36,49,6,35,95,26.19,6.38
20346,2019,12,8,10,31,6,22,32,32,45,4,35,95,26.19,6.39
20347,2019,12,8,10,31,53,19,26,36,45,2,35,95,262019,12
20348,2019,12,8,10,33,29,19,29,45,48,3,35,95,26.19,6.39
20349,2019,12,8,10,34,16,21,31,39,45,1,35,95,26.19,6.38
20350,2019,12,8,10,35,4,19,29,37,48,7,35,95,26.19,6.46
20351,2019,12,8,10,35,52,19,30,38,48,2,35,95,26.19,6.41
20352,2019,12,8,10,36,43,20,26,27,45,0,35,95,26.19,6.38
20353,2019,12,8,10,37,31,21,33,48,49,0,35,95,26.19,6.38
20354,2019,12,8,10,38,19,17,28,31,45,1,35,95,26.19,6.4
20355,2019,12,8,10,39,7,19,30,32,49,1,35,95,26.19,6.44
20356,2019,12,8,10,39,54,19,28,36,45,6,35,95,26.19,6.39
20357,2019,12,8,10,40,42,18,30,31,45,4,35,95,26.19,6.4
20358,2019,12,8,10,41,29,20,30,31,45,3,35,95,26.19,6.38
20359,2019,12,8,10,42,16,19,30,44,47,4,35,95,26.19,6.4
20360,2019,12,8,10,43,4,19,29,39,49,-2,35,95,26.19,6.42
20361,2019,12,8,10,43,52,15,28,36,45,-3,35,95,26.19,6.39
20362,2019,12,8,10,44,39,20,31,32,45,6,35,95,26.19,6.38
20363,2019,12,8,10,45,27,19,26,27,49,5,35,95,26.19,6.43
20364,2019,12,8,10,46,14,19,28,32,49,-5,35,95,26.19,6.41
20365,2019,12,8,10,47,2,19,28,36,45,5,36,95,26.19,6.36
20366,2019,12,8,10,47,49,20,31,32,45,1,35,95,26.19,6.39
20367,2019,12,8,10,48,37,19,28,30,49,1,35,95,26.19,6.47
20368,2019,12,8,10,49,24,18,29,41,44,-6,35,95,26.19,6.3
20369,2019,12,8,10,50,12,20,26,27,45,-2,35,95,26.19,6.36
20370,2019,12,8,10,51,4,18,28,33,49,7,35,95,26.19,6.4
20371,2019,12,8,10,51,52,0,32,37,47,6,35,95,26.19,6.42
20372,2019,12,8,10,52,43,20,30,41,49,1,35,95,26.19,6.41
20373,2019,12,8,10,53,30,18,25,31,49,3,35,95,26.19,6.4
20374,2019,12,8,10,54,18,7,26,29,46,-3,35,95,26.19,6.42
20375,2019,12,8,10,55,5,19,28,35,49,8,35,95,26.19,6.41
20376,2019,12,8,10,55,52,19,30,32,45,7,35,95,26.19,6.4
20377,2019,12,8,10,56,44,17,26,32,43,2,35,95,26.19,6.38
20378,2019,12,8,10,57,31,19,28,31,45,3,35,95,26.19,6.39
20379,2019,12,8,10,58,19,19,29,40,45,3,35,95,26.19,6.38
20380,2019,12,8,10,59,11,18,28,32,45,6,35,95,26.19,6.45
20381,2019,12,8,11,0,2,19,28,38,45,5,35,95,26.19,6.42
20382,2019,12,8,11,0,51,18,24,27,49,4,35,95,26.19,6.49
20383,2019,12,8,11,1,38,16,27,40,44,8,35,95,26.19,6.42019
20384,2019,12,8,11,3,14,19,28,39,46,3,35,95,26.19,6.41
20385,2019,12,8,11,4,2,19,28,28,45,-4,35,95,26.19,6.38
20386,2019,12,8,11,4,49,19,27,29,45,4,35,95,26.19,6.2019
20387,2019,12,8,11,6,24,17,23,27,45,3,35,95,26.19,6.39
20388,2019,12,8,11,7,12,18,27,36,49,2,35,95,26.19,6.44
20389,2019,12,8,11,7,58,16,25,28,45,1,35,95,26.19,6.36
20390,2019,12,8,11,8,47,16,25,31,46,-1,35,95,26.25,6.37
20391,2019,12,8,11,9,34,19,29,38,45,2,35,95,26.19,6.43
20392,2019,12,8,11,10,22,16,26,30,45,5,35,95,26.19,6.43
20393,2019,12,8,11,11,9,20,30,34,45,-1,35,95,26.19,6.39
20394,2019,12,8,11,11,56,19,29,33,45,1,35,95,26.19,6.48
20395,2019,12,8,11,12,44,19,29,29,49,5,35,95,26.25,6.39
20396,2019,12,8,11,13,31,19,28,32,45,-3,35,95,26.2019,12
20397,2019,12,8,11,15,7,19,27,31,45,5,35,95,26.19,6.4
20398,2019,12,8,11,15,54,19,27,34,46,0,35,95,26.19,6.39
20399,2019,12,8,11,16,41,20,27,31,46,1,35,95,26.25,6.38
20400,2019,12,8,11,17,30,16,27,38,49,8,35,95,26.19,6.43
20401,2019,12,8,11,18,17,16,26,28,46,7,35,95,26.25,6.38
20402,2019,12,8,11,19,5,18,27,34,46,0,35,95,26.25,6.38
20403,2019,12,8,11,19,53,17,26,37,44,7,35,95,26.25,6.42
20404,2019,12,8,11,20,45,16,23,26,45,2,35,95,26.25,6.42
20405,2019,12,8,11,21,32,18,27,33,45,7,35,95,26.25,6.4
20406,2019,12,8,11,22,20,19,28,37,45,-4,35,95,26.25,6.33
20407,2019,12,8,11,23,12,20,31,33,46,5,35,95,26.25,6.39
20408,2019,12,8,11,24,0,18,25,37,46,1,35,95,26.25,6.37
20409,2019,12,8,11,24,46,16,25,36,46,6,35,95,26.252019,12
20410,2019,12,8,11,26,22,17,27,38,44,2,35,95,26.25,6.4
20411,2019,12,8,11,27,14,20,28,32,45,-1,35,95,26.25,6.34
20412,2019,12,8,11,28,2,20,31,46,49,-3,35,95,26.25,6.43
20413,2019,12,8,11,28,49,19,26,38,45,-2,35,95,26.25,6.42
20414,2019,12,8,11,29,37,19,26,28,45,7,35,95,26.25,6.39
20415,2019,12,8,11,30,24,17,27,28,45,-2,35,95,26.25,6.4
20416,2019,12,8,11,31,12,19,26,28,49,2,35,95,26.25,6.39
20417,2019,12,8,11,31,59,18,27,38,43,5,35,95,22019,12
20418,2019,12,8,11,33,34,16,25,30,43,0,35,95,26.25,6.39
20419,2019,12,8,11,34,22,17,29,34,49,6,35,95,26.25,6.46
20420,2019,12,8,11,35,9,20,26,30,46,3,35,95,26.25,6.39
20421,2019,12,8,11,35,57,16,26,28,43,5,35,95,26.25,6.38
20422,2019,12,8,11,36,49,15,24,32,46,5,35,95,26.25,6.4
20423,2019,12,8,11,37,36,17,25,27,45,5,35,95,26.25,6.43
20424,2019,12,8,11,38,24,16,26,26,45,6,35,95,26.25,6.38
20425,2019,12,8,11,39,10,16,29,40,43,7,35,95,26.25,6.38
20426,2019,12,8,11,39,58,17,28,35,45,4,35,95,26.25,6.39
20427,2019,12,8,11,40,45,16,26,31,45,-3,35,95,26.25,6.41
20428,2019,12,8,11,41,33,17,28,30,45,7,35,95,26.25,6.38
20429,2019,12,8,11,42,20,19,27,32,49,-5,35,95,26.25,6.44
20430,2019,12,8,11,43,7,17,25,26,43,0,35,95,26.25,6.38
20431,2019,12,8,11,43,55,17,25,27,44,7,35,95,26.25,6.41
20432,2019,12,8,11,44,43,17,24,30,43,0,35,95,26.25,6.42
20433,2019,12,8,11,45,31,16,27,27,44,5,35,95,26.25,6.44
20434,2019,12,8,11,46,19,0,27,44,0,35,95,26.25,6.41,
20435,2019,12,8,11,47,7,16,26,37,49,4,35,95,26.25,6.4
20436,2019,12,8,11,47,54,20,26,27,44,3,35,95,26.2019,12
20437,2019,12,8,11,49,30,26,29,49,3,35,95,26.25,6.5,
20438,2019,12,8,11,50,18,18,28,31,43,6,35,95,26.31,6.42
20439,2019,12,8,11,51,5,0,28,45,0,35,95,26.25,6.39,
20440,2019,12,8,11,51,52,19,28,29,45,7,35,95,26.31,6.41
20441,2019,12,8,11,52,40,16,23,25,49,3,35,95,26.31,6.4
20442,2019,12,8,11,53,27,17,25,29,45,-3,35,95,26.31,6.41
20443,2019,12,8,11,54,19,20,25,26,45,-3,35,95,26.31,6.41
20444,2019,12,8,11,55,6,19,27,32,49,2,35,95,26.31,6.47
20445,2019,12,8,11,55,53,19,27,32,49,2,35,95,26.31,6.44
20446,2019,12,8,11,56,42,0,29,34,49,-1,35,95,26.31,6.46
20447,2019,12,8,11,57,29,19,26,27,45,5,35,95,26.31,6.41
20448,2019,12,8,11,58,17,16,26,34,49,-3,35,95,26.31,6.44
20449,2019,12,8,11,59,4,0,25,29,45,3,36,95,26.31,6.45
20450,2019,12,8,11,59,51,16,26,30,49,2,35,95,26.31,6.44
20451,2019,12,8,12,0,43,16,25,32,45,0,35,95,26.31,6.41
20452,2019,12,8,12,1,30,17,27,29,46,6,35,95,26.31,6.39
20453,2019,12,8,12,2,17,17,27,32,45,7,35,95,26.31,6.38
20454,2019,12,8,12,3,5,16,25,27,43,4,35,95,26.31,6.4
20455,2019,12,8,12,3,57,18,25,28,45,-3,35,95,26.31,6.41
20456,2019,12,8,12,4,45,20,29,35,49,8,35,95,26.31,6.45
20457,2019,12,8,12,5,32,15,22,28,46,1,35,95,26.31,6.39
20458,2019,12,8,12,6,20,18,25,27,45,-5,35,95,26.31,6.37
20459,2019,12,8,12,7,7,17,27,29,45,5,35,95,26.31,6.42
20460,2019,12,8,12,7,55,16,25,28,45,7,35,95,26.31,6.39
20461,2019,12,8,12,8,42,16,22,27,45,-4,35,95,26.31,6.4
20462,2019,12,8,12,9,29,7,27,33,46,-5,35,95,26.31,6.39
20463,2019,12,8,12,10,16,7,33,49,-2,35,95,26.31,6.41,
20464,2019,12,8,12,11,4,16,22,27,49,2,35,95,26.31,6.42
20465,2019,12,8,12,11,51,16,30,45,45,-3,35,95,26.31,6.4
20466,2019,12,8,12,12,38,16,23,27,46,2,35,95,26.31,6.4
20467,2019,12,8,12,13,25,17,23,27,45,3,35,95,26.31,6.39
20468,2019,12,8,12,14,17,15,22,27,45,1,35,95,26.38,6.42
20469,2019,12,8,12,15,5,19,26,38,44,1,35,95,26.31,6.39
20470,2019,12,8,12,15,57,19,26,30,45,6,35,95,26.31,6.39
20471,2019,12,8,12,16,44,16,23,24,45,7,36,95,26.38,6.42
20472,2019,12,8,12,17,32,20,24,26,45,8,36,95,26.38,6.44
20473,2019,12,8,12,18,20,18,25,33,48,4,35,95,26.38,6.41
20474,2019,12,8,12,19,8,16,25,34,49,6,35,95,26.32019,12
20475,2019,12,8,12,20,43,17,24,37,45,7,35,95,26.38,6.39
20476,2019,12,8,12,21,35,19,27,30,44,5,36,95,26.38,6.42
20477,2019,12,8,12,22,21,16,25,30,44,2,36,95,26.38,6.38
20478,2019,12,8,12,23,8,15,25,29,45,5,36,95,26.38,6.41
20479,2019,12,8,12,23,56,15,22,26,49,6,35,95,26.38,6.4
20480,2019,12,8,12,24,43,19,24,26,45,-1,35,95,26.38,6.44
20481,2019,12,8,12,25,31,16,23,25,45,0,36,95,26.38,6.38
20482,2019,12,8,12,26,18,17,27,38,44,3,36,95,26.38,6.38
20483,2019,12,8,12,27,5,18,24,25,49,8,36,95,26.38,6.4
20484,2019,12,8,12,27,52,17,27,38,49,4,35,95,26.38,6.42
20485,2019,12,8,12,28,40,16,25,35,46,4,35,95,26.38,6.41
20486,2019,12,8,12,29,27,17,25,25,45,1,35,95,26.44,6.41
20487,2019,12,8,12,30,15,16,24,29,45,0,35,95,26.38,6.38
20488,2019,12,8,12,31,2,17,26,29,44,7,35,95,26.38,6.4
20489,2019,12,8,12,31,50,16,27,28,48,4,35,95,26.44,6.39
20490,2019,12,8,12,32,37,18,29,42,43,2,36,95,26.44,6.42
20491,2019,12,8,12,33,25,16,23,26,45,4,36,95,26.44,6.39
20492,2019,12,8,12,34,12,18,28,46,45,2,36,95,26.44,6.39
20493,2019,12,8,12,34,59,15,22,27,44,-1,35,95,26.44,6.39
20494,2019,12,8,12,35,47,15,21,25,45,2,36,95,26.44,6.2019
20495,2019,12,8,12,37,25,16,22,23,45,5,35,95,26.44,6.39
20496,2019,12,8,12,38,13,19,26,35,45,4,35,95,26.44,6.4
20497,2019,12,8,12,39,0,14,22,28,45,0,35,95,26.44,6.43
20498,2019,12,8,12,39,47,15,24,26,45,-4,35,95,26.44,6.38
20499,2019,12,8,12,40,35,17,27,30,45,5,35,95,26.44,6.42
20500,2019,12,8,12,41,22,15,22,23,47,6,36,95,26.44,6.42
20501,2019,12,8,12,42,10,16,22,28,43,7,35,95,26.44,6.41
20502,2019,12,8,12,42,58,16,25,26,45,-5,35,95,26.44,6.39
20503,2019,12,8,12,43,45,16,22,29,45,5,35,95,26.44,6.42
20504,2019,12,8,12,44,33,20,27,27,46,5,35,95,26.44,2019
20505,2019,12,8,12,46,11,14,22,32,45,-4,35,95,26.44,6.41
20506,2019,12,8,12,46,59,15,22,23,45,-5,36,95,26.44,6.4
20507,2019,12,8,12,47,46,16,23,31,45,3,36,95,26.44,6.39
20508,2019,12,8,12,48,34,16,23,31,49,5,36,95,26.44,6.4
20509,2019,12,8,12,49,21,16,21,27,46,1,36,95,262019,12
20510,2019,12,8,12,51,44,15,22,37,45,5,35,95,26.44,6.38
20511,2019,12,8,12,52,31,15,23,25,45,2,35,95,26.5,6.43
20512,2019,12,8,12,53,20,15,23,25,45,3,35,95,26.5,6.38
20513,2019,12,8,12,54,7,14,22,28,45,-2,35,95,26.44,6.42
20514,2019,12,8,12,54,55,15,20,27,45,-5,35,95,26.5,6.39
20515,2019,12,8,12,55,42,14,21,24,45,-2,35,95,26.5,6.41
20516,2019,12,8,12,56,29,14,22,28,45,-3,36,95,26.5,6.41
20517,2019,12,8,12,57,21,16,25,33,49,8,35,95,26.5,6.42
20518,2019,12,8,12,58,13,18,27,35,49,-4,35,95,26.5,6.44
20519,2019,12,8,12,59,0,16,26,28,45,3,35,95,26.5,6.41
20520,2019,12,8,12,59,48,14,20,27,44,7,35,95,26.5,6.44
20521,2019,12,8,13,0,36,18,27,36,45,4,35,95,26.5,6.38
20522,2019,12,8,13,1,28,16,26,36,45,6,36,95,26.5,6.41
20523,2019,12,8,13,2,15,15,23,26,46,2,36,95,26.5,6.42
20524,2019,12,8,13,3,3,4,22,25,49,6,35,95,26.5,6.42
20525,2019,12,8,13,3,49,16,27,30,46,5,35,95,26.5,6.39
20526,2019,12,8,13,4,37,16,27,30,45,-5,35,95,26.5,6.38
20527,2019,12,8,13,5,24,17,24,26,45,2,35,95,26.5,6.41
20528,2019,12,8,13,6,15,15,23,26,45,-1,35,95,26.5,6.43
20529,2019,12,8,13,7,3,16,24,24,45,5,35,95,26.5,6.39
20530,2019,12,8,13,7,55,16,24,24,50,7,36,95,26.5,6.42
20531,2019,12,8,13,8,42,16,21,21,45,-4,35,95,26.56,6.47
20532,2019,12,8,13,9,29,15,20,20,45,1,36,95,26.5,62019
20533,2019,12,8,13,11,4,15,23,24,48,8,35,95,26.56,6.42
20534,2019,12,8,13,11,52,17,24,33,45,2,36,95,26.56,6.39
20535,2019,12,8,13,12,43,16,22,27,44,5,36,95,26.56,6.41
20536,2019,12,8,13,13,31,15,22,27,49,7,35,95,26.56,6.49
20537,2019,12,8,13,14,19,15,24,27,44,2,36,95,26.56,6.42
20538,2019,12,8,13,15,7,14,21,22,45,0,36,95,26.56,6.41
20539,2019,12,8,13,15,54,16,22,23,47,7,36,95,26.56,6.44
20540,2019,12,8,13,16,42,16,21,22,45,4,36,95,26.56,6.39
20541,2019,12,8,13,17,29,14,20,22,45,5,36,95,26.56,6.43
20542,2019,12,8,13,18,17,15,21,30,45,-4,36,95,26.56,6.41
20543,2019,12,8,13,19,4,16,22,24,45,4,36,95,26.56,6.41
20544,2019,12,8,13,19,52,14,21,24,49,8,36,95,26.56,6.41
20545,2019,12,8,13,20,39,16,27,29,44,-1,35,95,26.56,6.41
20546,2019,12,8,13,21,27,18,26,33,49,-3,36,95,26.56,6.47
20547,2019,12,8,13,22,14,16,24,25,44,1,36,95,26.56,6.43
20548,2019,12,8,13,23,2,16,22,23,45,4,36,95,26.56,6.42
20549,2019,12,8,13,23,49,15,25,28,45,-4,36,95,26.56,6.42
20550,2019,12,8,13,24,41,15,23,29,45,1,36,95,26.56,6.35
20551,2019,12,8,13,25,28,17,26,28,46,-5,36,95,26.56,6.42
20552,2019,12,8,13,26,16,16,24,28,45,1,36,95,26.56,6.47
20553,2019,12,8,13,27,3,0,28,49,-4,36,95,26.56,6.41,
20554,2019,12,8,13,27,51,16,21,25,47,7,35,95,26.56,6.44
20555,2019,12,8,13,28,38,15,26,30,45,-4,35,95,26.56,6.4
20556,2019,12,8,13,29,26,17,24,35,45,-4,36,95,26.56,2019
20557,2019,12,8,13,31,1,15,21,25,43,6,36,95,26.56,6.4
20558,2019,12,8,13,31,49,15,23,26,49,3,35,95,26.63,6.52
20559,2019,12,8,13,32,37,16,24,32,46,6,36,95,26.56,6.412019
20560,2019,12,8,13,34,14,15,23,29,45,2,35,95,26.56,6.4
20561,2019,12,8,13,35,1,14,22,22,45,0,36,95,26.63,6.4
20562,2019,12,8,13,35,49,18,23,27,45,5,36,95,26.63,6.45
20563,2019,12,8,13,36,36,16,24,30,48,6,36,95,26.63,6.42
20564,2019,12,8,13,37,23,14,21,22,46,4,36,95,26.63,6.43
20565,2019,12,8,13,38,11,16,23,25,45,6,35,95,26.63,6.4
20566,2019,12,8,13,38,59,15,23,31,45,1,35,95,26.63,6.43
20567,2019,12,8,13,39,46,16,21,24,45,4,36,95,26.63,6.46
20568,2019,12,8,13,40,33,16,24,27,49,5,36,95,26.63,6.42
20569,2019,12,8,13,41,20,14,22,25,45,5,36,95,26.63,6.42
20570,2019,12,8,13,42,8,16,25,27,43,5,36,95,26.63,6.4
20571,2019,12,8,13,42,56,15,22,25,43,1,36,95,26.63,6.42
20572,2019,12,8,13,43,43,16,21,22,45,-3,36,95,26.63,6.43
20573,2019,12,8,13,44,30,16,22,23,44,2,36,95,26.63,6.34
20574,2019,12,8,13,45,18,15,21,23,44,0,36,95,26.63,6.39
20575,2019,12,8,13,46,5,15,24,36,43,7,36,95,26.63,2019
20576,2019,12,8,13,47,39,15,22,24,45,5,36,95,26.632019,12
20577,2019,12,8,13,49,14,16,22,24,45,-2,36,95,26.69,6.4
20578,2019,12,8,13,50,2,16,24,25,45,-4,36,95,26.63,6.42
20579,2019,12,8,13,50,49,15,23,32,45,-3,36,95,22019,12
20580,2019,12,8,13,52,24,16,23,25,45,5,36,95,26.63,6.42
20581,2019,12,8,13,53,12,14,21,22,45,-1,36,95,26.69,6.38
20582,2019,12,8,13,53,59,15,22,25,45,5,36,95,26.69,6.43
20583,2019,12,8,13,54,46,13,22,31,48,-3,36,95,26.69,6.44
20584,2019,12,8,13,55,33,15,22,24,45,6,36,95,26.69,6.42
20585,2019,12,8,13,56,22,15,24,28,49,7,36,95,26.69,6.43
20586,2019,12,8,13,57,10,14,20,28,45,-3,36,95,26.69,6.41
20587,2019,12,8,13,57,57,15,22,28,44,1,36,95,26.69,6.412019
20588,2019,12,8,13,59,32,15,20,22,47,8,36,95,26.69,2019
20589,2019,12,8,14,1,6,16,22,28,47,5,36,95,26.69,6.47
20590,2019,12,8,14,1,58,14,21,25,48,4,36,95,26.69,6.43
20591,2019,12,8,14,2,45,16,27,29,45,-3,36,95,26.69,6.41
20592,2019,12,8,14,3,32,16,22,24,46,5,36,95,26.69,6.39
20593,2019,12,8,14,4,20,14,18,20,44,6,36,95,26.69,6.41
20594,2019,12,8,14,5,8,17,25,34,48,4,36,95,26.69,6.43
20595,2019,12,8,14,5,55,15,20,21,45,-2,36,95,26.69,6.41
20596,2019,12,8,14,6,43,16,21,23,48,0,36,95,26.69,6.44
20597,2019,12,8,14,7,31,16,22,22,45,-3,36,95,26.69,6.43
20598,2019,12,8,14,8,22,14,20,23,45,6,36,95,26.69,6.43
20599,2019,12,8,14,9,10,,20,24,45,1,36,95,26.69,6.4
20600,2019,12,8,14,9,57,12,18,20,45,1,36,95,26.69,6.4
20601,2019,12,8,14,10,45,15,21,21,47,-4,36,95,26.75,6.41
20602,2019,12,8,14,11,32,15,23,24,45,-4,36,95,26.69,6.41
20603,2019,12,8,14,12,20,17,23,28,47,6,36,95,26.75,6.46
20604,2019,12,8,14,13,12,15,23,31,46,0,36,95,26.75,6.39
20605,2019,12,8,14,14,0,14,21,24,44,1,36,95,26.75,6.42
20606,2019,12,8,14,14,47,15,22,26,44,6,36,95,26.69,6.41
20607,2019,12,8,14,15,39,12,19,31,49,-4,36,95,26.75,6.44
20608,2019,12,8,14,16,26,15,21,22,46,1,36,95,26.69,6.41
20609,2019,12,8,14,17,13,15,21,22,43,-5,36,95,26.75,6.41
20610,2019,12,8,14,18,9,14,22,29,49,-7,36,95,26.75,2019
20611,2019,12,8,14,19,44,14,20,24,45,-4,36,95,26.75,6.42
20612,2019,12,8,14,20,32,14,23,27,49,8,36,95,26.75,6.43
20613,2019,12,8,14,21,19,12,18,22,49,-2,36,95,26.75,6.45
20614,2019,12,8,14,22,7,15,24,26,45,0,36,95,26.75,6.41
20615,2019,12,8,14,23,3,14,22,28,48,1,36,95,26.75,6.432019
20616,2019,12,8,14,24,44,13,19,24,45,4,36,95,26.75,6.39
20617,2019,12,8,14,25,31,16,22,24,46,-3,36,95,26.75,6.47
20618,2019,12,8,14,26,19,14,22,24,45,8,36,95,26.75,2019
20619,2019,12,8,14,27,52,14,20,21,43,4,36,95,26.75,6.43
20620,2019,12,8,14,28,41,16,22,24,49,4,36,95,26.75,6.42
20621,2019,12,8,14,29,33,14,21,28,49,5,36,95,26.75,6.43
20622,2019,12,8,14,30,20,15,21,26,45,-4,36,95,26.2019,12
20623,2019,12,8,14,32,0,15,22,24,46,4,36,95,26.75,6.41
20624,2019,12,8,14,32,47,15,26,32,43,0,36,95,26.75,6.4
20625,2019,12,8,14,33,39,14,18,20,45,8,36,95,26.81,6.47
20626,2019,12,8,14,34,25,15,22,22,44,1,36,95,26.75,6.41
20627,2019,12,8,14,35,13,15,22,27,49,2,36,95,26.81,6.41
20628,2019,12,8,14,36,0,15,21,24,46,6,36,95,26.81,6.4
20629,2019,12,8,14,36,52,14,22,27,46,2,36,95,26.75,6.44
20630,2019,12,8,14,37,40,14,25,32,46,-1,36,95,26.81,6.41
20631,2019,12,8,14,38,27,15,20,24,43,4,36,95,26.81,6.41
20632,2019,12,8,14,39,15,16,24,29,49,2,36,95,26.81,6.4
20633,2019,12,8,14,40,2,15,21,23,45,6,36,95,26.81,6.43
20634,2019,12,8,14,40,50,15,21,24,45,7,36,95,26.81,6.39
20635,2019,12,8,14,41,37,15,21,24,44,2,35,95,26.81,6.43
20636,2019,12,8,14,42,24,13,20,23,45,3,36,95,26.81,6.4
20637,2019,12,8,14,43,13,15,21,22,45,2,36,95,26.81,6.42
20638,2019,12,8,14,44,0,17,23,24,45,-4,36,95,26.81,6.41
20639,2019,12,8,14,44,47,16,23,29,46,3,36,95,26.81,6.4
20640,2019,12,8,14,45,35,13,20,22,46,0,36,95,26.81,6.44
20641,2019,12,8,14,46,22,17,21,22,44,5,36,95,26.81,6.42
20642,2019,12,8,14,47,10,13,21,26,45,4,36,95,26.81,6.39
20643,2019,12,8,14,47,57,15,21,25,45,6,36,95,26.81,6.39
20644,2019,12,8,14,48,44,14,19,22,49,3,36,95,26.81,6.42
20645,2019,12,8,14,49,32,14,21,22,45,7,36,95,26.81,6.41
20646,2019,12,8,14,50,19,15,23,23,45,6,36,95,26.81,6.4
20647,2019,12,8,14,51,6,14,21,21,45,4,36,95,26.81,6.42
20648,2019,12,8,14,51,54,15,23,25,45,-4,36,95,26.81,6.39
20649,2019,12,8,14,52,41,16,21,23,45,-4,36,95,26.81,6.46
20650,2019,12,8,14,53,29,16,23,25,48,9,36,95,26.88,6.43
20651,2019,12,8,14,54,16,14,21,22,46,2,36,95,26.88,6.44
20652,2019,12,8,14,55,4,14,20,21,45,1,36,95,26.88,6.4
20653,2019,12,8,14,55,51,16,24,26,45,5,36,95,26.88,6.43
20654,2019,12,8,14,56,39,16,22,24,49,2,36,95,22019,12
20655,2019,12,8,14,58,18,13,19,20,45,4,36,95,26.88,6.4
20656,2019,12,8,14,59,10,14,21,31,50,8,36,95,26.88,6.41
20657,2019,12,8,14,59,57,15,22,26,46,2,36,95,26.88,6.44
20658,2019,12,8,15,0,44,17,22,27,46,2,36,95,26.88,6.39
20659,2019,12,8,15,1,31,16,22,24,46,7,36,95,26.88,6.43
20660,2019,12,8,15,2,19,14,20,23,49,3,36,95,26.88,6.41
20661,2019,12,8,15,3,11,15,21,23,50,1,36,95,26.88,6.43
20662,2019,12,8,15,3,58,13,19,19,45,4,36,95,26.88,6.41
20663,2019,12,8,15,4,46,14,22,27,49,6,36,95,26.88,6.45
20664,2019,12,8,15,5,33,14,20,21,46,10,36,95,26.82019,12
20665,2019,12,8,15,7,12,13,20,22,49,6,36,95,26.88,6.42
20666,2019,12,8,15,8,0,14,20,23,46,-3,36,95,26.88,6.43
20667,2019,12,8,15,8,47,13,20,24,45,1,36,95,26.88,6.4
20668,2019,12,8,15,9,34,15,21,25,44,5,36,95,26.88,6.43
20669,2019,12,8,15,10,22,14,21,27,47,3,36,95,26.88,6.39
20670,2019,12,8,15,11,9,14,21,22,46,8,36,95,26.88,6.41
20671,2019,12,8,15,11,56,15,22,27,46,6,36,95,26.88,6.4
20672,2019,12,8,15,12,44,14,21,29,46,1,36,95,26.88,6.42
20673,2019,12,8,15,13,31,14,20,21,48,1,36,95,26.88,6.42
